時間,裝置,溫度(°C),酸鹼(pH),溶解(ppm),TDS(EC)(ppm),導電(mS/cm),濁度(NTU),光照(lx),CO2_B(ppm),CO2_C(ppm)
2026-05-05 22:43:49,UNO_01,22.4375,7.912936,943,6653,10.23551,528.9829,2495,-2,400
2026-05-05 22:44:02,UNO_01,22.375,7.898111,946,6650,10.23198,586.4419,2480.833,-2,400
2026-05-05 22:44:14,UNO_01,22.4375,7.894623,1093,6971,10.72482,473.3247,2501.667,-2,400
2026-05-05 22:44:27,UNO_01,22.4375,7.878925,943,6642,10.21956,474.9673,2480,-2,400
2026-05-05 22:44:40,UNO_01,22.4375,7.875437,942,6644,10.22222,415.3755,2505,-2,400
2026-05-05 22:44:52,UNO_01,22.4375,7.868461,1037,7054,10.85379,673.3403,2503.333,-2,400
2026-05-05 22:45:05,UNO_01,22.4375,7.866716,943,6642,10.21956,428.6763,2504.167,-2,400
2026-05-05 22:45:18,UNO_01,22.375,7.854506,946,6654,10.2373,487.2954,2502.5,-2,400
2026-05-05 22:45:30,UNO_01,22.4375,7.858867,942,7069,10.8764,891.5317,2490,-2,400
2026-05-05 22:45:43,UNO_01,22.4375,7.855379,961,6643,10.22089,397.0278,2482.5,-2,400
2026-05-05 22:45:56,UNO_01,22.375,7.851018,945,6649,10.23065,402.0376,2490.833,-2,400
2026-05-05 22:46:12,UNO_01,22.4375,7.832704,943,6683,10.28205,968.2856,2494.167,-2,400
2026-05-05 22:46:21,UNO_01,22.4375,7.826599,1045,6647,10.22621,401.2036,2504.167,-2,400
2026-05-05 22:46:34,UNO_01,22.4375,7.821367,943,6643,10.22089,399.5356,2487.5,-2,400
2026-05-05 22:46:46,UNO_01,22.4375,7.817878,942,6646,10.22488,747.7798,2481.667,-2,400
2026-05-05 22:47:00,UNO_01,22.4375,7.804797,1072,6837,10.51873,433.6587,2498.333,-2,400
2026-05-05 22:47:12,UNO_01,22.4375,7.804797,943,6643,10.22089,407.8774,2480.833,-2,400
2026-05-05 22:47:24,UNO_01,22.4375,7.796948,943,6644,10.22222,423.6958,2498.333,-2,400
2026-05-05 22:47:37,UNO_01,22.4375,7.795204,1091,7030,10.81656,517.5747,2500.833,-2,400
2026-05-05 22:47:50,UNO_01,22.4375,7.787355,943,6644,10.22222,436.145,2490,-2,400
2026-05-05 22:48:02,UNO_01,22.4375,7.799564,943,6645,10.22355,431.1685,2502.5,-2,400
2026-05-05 22:48:15,UNO_01,22.4375,7.802181,956,7140,10.98543,814.8931,2502.5,-2,400
2026-05-05 22:48:28,UNO_01,22.5,7.813518,940,6637,10.21115,401.2036,2503.333,-2,400
2026-05-05 22:48:41,UNO_01,22.4375,7.81875,943,6643,10.22089,405.3735,2482.5,-2,400
2026-05-05 22:48:53,UNO_01,22.4375,7.822239,943,6895,10.60914,908.0435,2505,-2,400
2026-05-05 22:49:06,UNO_01,22.4375,7.826599,1014,6642,10.21956,407.8774,2487.5,-2,400
2026-05-05 22:49:18,UNO_01,22.4375,7.833577,942,6642,10.21956,399.5356,2495.833,-2,400
2026-05-05 22:49:31,UNO_01,22.4375,7.838809,943,6643,10.22089,853.0024,2497.5,-2,400
2026-05-05 22:49:45,UNO_01,22.4375,7.837064,1067,6739,10.36848,393.686,2503.333,-2,400
2026-05-05 22:49:56,UNO_01,22.4375,7.844041,944,6651,10.23285,422.8618,2481.667,-2,400
2026-05-05 22:50:09,UNO_01,22.5,7.844041,940,6635,10.2085,409.5454,2501.667,-2,400
2026-05-05 22:50:22,UNO_01,22.4375,7.845785,1116,7031,10.81789,430.3384,2484.167,-2,400
2026-05-05 22:50:35,UNO_01,22.4375,7.852762,942,6644,10.22222,404.5415,2501.667,-2,400
2026-05-05 22:50:47,UNO_01,22.4375,7.837064,942,6644,10.22222,446.9146,2495,-2,400
2026-05-05 22:51:00,UNO_01,22.4375,7.81439,1010,7074,10.88437,722.0591,2503.333,-2,400
2026-05-05 22:51:13,UNO_01,22.5,7.805669,940,6633,10.20584,408.7095,2502.5,-2,400
2026-05-05 22:51:26,UNO_01,22.4375,7.802181,943,6645,10.22355,399.5356,2486.667,-2,400
2026-05-05 22:51:38,UNO_01,22.4375,7.809157,944,7018,10.79795,912.5356,2503.333,-2,400
2026-05-05 22:51:51,UNO_01,22.4375,7.812646,978,6643,10.22089,419.5356,2500.833,-2,400
2026-05-05 22:52:03,UNO_01,22.4375,7.823111,943,6650,10.23153,423.6958,2502.5,-2,400
2026-05-05 22:52:16,UNO_01,22.4375,7.812646,943,6645,10.22355,960.1528,2481.667,-2,400
2026-05-05 22:52:29,UNO_01,22.4375,7.803925,1065,6647,10.22754,402.8735,2495,-2,400
2026-05-05 22:52:41,UNO_01,22.4375,7.795204,943,6645,10.22355,412.0435,2487.5,-2,400
2026-05-05 22:52:55,UNO_01,22.4375,7.787355,942,6646,10.22488,579.1978,2479.167,-2,400
2026-05-05 22:53:07,UNO_01,22.4375,7.776891,1083,6930,10.66233,416.2075,2501.667,-2,400
2026-05-05 22:53:19,UNO_01,22.4375,7.76817,942,6641,10.21823,402.8735,2490.833,-2,400
2026-05-05 22:53:32,UNO_01,22.4375,7.754216,945,6651,10.23285,422.0298,2483.333,-2,400
2026-05-05 22:53:45,UNO_01,22.4375,7.742878,1049,7042,10.83518,591.2681,2502.5,-2,400
2026-05-05 22:53:57,UNO_01,22.5,7.782123,940,6652,10.23506,431.1685,2500,-2,400
2026-05-05 22:54:10,UNO_01,22.4375,8.98561,943,6655,10.2395,497.9556,2494.167,-2,400
2026-05-05 22:54:23,UNO_01,22.375,9.392877,946,7108,10.93621,972.7114,2502.5,-2,400
2026-05-05 22:54:35,UNO_01,22.375,9.699853,957,6656,10.2413,485.6528,2500,-2,400
2026-05-05 22:54:50,UNO_01,22.375,9.726016,945,6665,10.25461,530.6118,2477.5,-2,400
2026-05-05 22:55:01,UNO_01,22.375,9.787063,946,6755,10.39306,1049.409,2500.833,-2,400
2026-05-05 22:55:13,UNO_01,22.375,9.986772,1044,6667,10.25727,463.4341,2497.5,-2,400
2026-05-05 22:55:26,UNO_01,22.375,9.870783,946,6664,10.25328,506.9575,2483.333,-2,400
2026-05-05 22:55:42,UNO_01,22.375,9.885608,946,6665,10.25461,827.1235,2477.5,-2,400
2026-05-05 22:56:04,UNO_01,22.375,9.905666,948,6674,10.26792,472.4985,2502.5,-2,400
2026-05-05 22:56:18,UNO_01,22.375,9.903923,946,6668,10.2586,493.0356,2485,-2,400
2026-05-05 22:56:30,UNO_01,22.375,9.914388,1077,7060,10.86299,625.7017,2487.5,-2,400
2026-05-05 22:56:42,UNO_01,22.4375,9.942294,944,6659,10.24482,467.5571,2494.167,-2,400
2026-05-05 22:56:55,UNO_01,22.375,9.927469,946,6668,10.2586,520.8384,2502.5,-2,400
2026-05-05 22:57:08,UNO_01,22.375,9.914388,946,7207,11.08797,971.9712,2498.333,-2,400
2026-05-05 22:57:20,UNO_01,22.4375,10.04258,943,6655,10.2395,493.8579,2481.667,-2,400
2026-05-05 22:57:33,UNO_01,22.375,9.916131,945,6667,10.25727,481.5474,2483.333,-2,400
2026-05-05 22:57:46,UNO_01,22.375,9.915259,946,6845,10.53151,979.3423,2502.5,-2,400
2026-05-05 22:57:58,UNO_01,22.375,10.0452,1024,6666,10.25594,475.7896,2481.667,-2,400
2026-05-05 22:58:11,UNO_01,22.375,9.917004,945,6668,10.2586,468.3794,2503.333,-2,400
2026-05-05 22:58:24,UNO_01,22.375,9.910898,945,6666,10.25594,871.1782,2479.167,-2,400
2026-05-05 22:58:37,UNO_01,22.375,10.02166,1071,6802,10.46495,521.6528,2498.333,-2,400
2026-05-05 22:58:49,UNO_01,22.375,9.90741,946,6666,10.25594,525.7271,2496.667,-2,400
2026-05-05 22:59:02,UNO_01,22.375,9.917004,946,6668,10.2586,497.1353,2494.167,-2,400
2026-05-05 22:59:14,UNO_01,22.375,9.914388,1097,7058,10.859,605.7134,2480,-2,400
2026-05-05 22:59:29,UNO_01,22.4375,9.92398,944,6659,10.24615,468.3794,2503.333,-2,400
2026-05-05 22:59:41,UNO_01,22.375,9.904795,946,6666,10.25594,466.7329,2505,-2,400
2026-05-05 22:59:52,UNO_01,22.375,9.897817,959,7169,11.03073,905.0454,2503.333,-2,400
2026-05-05 23:00:05,UNO_01,22.4375,9.991132,943,6659,10.24615,472.4985,2490,-2,400
2026-05-05 23:00:18,UNO_01,22.375,9.883864,946,6668,10.2586,507.7759,2498.333,-2,400
2026-05-05 23:00:30,UNO_01,22.375,9.892586,945,6851,10.54083,1012.34,2504.167,-2,400
2026-05-05 23:00:44,UNO_01,22.375,10.03212,1030,6668,10.2586,456.0063,2503.333,-2,400
2026-05-05 23:00:56,UNO_01,22.375,9.895202,946,6666,10.25594,505.3208,2487.5,-2,400
2026-05-05 23:01:08,UNO_01,22.375,9.887353,945,6665,10.25461,855.2778,2503.333,-2,400
2026-05-05 23:01:21,UNO_01,22.375,10.00072,1091,6888,10.59807,519.2056,2479.167,-2,400
2026-05-05 23:01:34,UNO_01,22.375,9.894329,946,6664,10.25328,498.7739,2478.333,-2,400
2026-05-05 23:01:47,UNO_01,22.375,9.892586,946,6662,10.25062,481.5474,2495,-2,400
2026-05-05 23:01:59,UNO_01,22.375,9.88648,1073,7058,10.859,581.6118,2502.5,-2,400
2026-05-05 23:02:12,UNO_01,22.4375,9.92398,943,6659,10.24482,492.2173,2497.5,-2,400
2026-05-05 23:02:24,UNO_01,22.375,9.902178,946,6666,10.25594,481.5474,2504.167,-2,400
2026-05-05 23:02:37,UNO_01,22.375,9.904795,946,7164,11.02274,887.0181,2503.333,-2,400
2026-05-05 23:02:50,UNO_01,22.375,10.02427,952,6660,10.24662,501.229,2499.167,-2,400
2026-05-05 23:03:02,UNO_01,22.375,9.900435,946,6662,10.25062,500.4126,2491.667,-2,400
2026-05-05 23:03:15,UNO_01,22.375,9.893456,946,6755,10.39306,1018.176,2505,-2,400
2026-05-05 23:03:28,UNO_01,22.375,10.02689,1048,6668,10.2586,484.0122,2495,-2,400
2026-05-05 23:03:40,UNO_01,22.375,9.906538,946,6666,10.25594,467.5571,2505,-2,400
2026-05-05 23:03:54,UNO_01,22.4375,9.894329,943,6652,10.23418,722.0591,2502.5,-2,400
2026-05-05 23:04:06,UNO_01,22.375,9.989388,1080,6918,10.64333,486.4771,2505,-2,400
2026-05-05 23:04:19,UNO_01,22.375,9.908283,945,6664,10.25328,507.7759,2494.167,-2,400
2026-05-05 23:04:31,UNO_01,22.375,9.904795,948,6665,10.25461,470.0259,2505,-2,400
2026-05-05 23:04:44,UNO_01,22.375,9.902178,1061,7062,10.86565,652.7563,2495,-2,400
2026-05-05 23:04:58,UNO_01,22.4375,9.924852,943,6656,10.24083,467.5571,2503.333,-2,400
2026-05-05 23:05:09,UNO_01,22.375,9.904795,946,6663,10.25195,488.936,2501.667,-2,400
2026-05-05 23:05:22,UNO_01,22.375,9.899562,950,7174,11.03738,943.8481,2499.167,-2,400
2026-05-05 23:05:36,UNO_01,22.375,10.02078,952,6667,10.25727,546.0513,2497.5,-2,400
2026-05-05 23:05:47,UNO_01,22.375,9.914388,946,6666,10.25594,505.3208,2505.833,-2,400
2026-05-05 23:06:00,UNO_01,22.375,9.910028,946,6787,10.44232,982.2856,2500.833,-2,400
2026-05-05 23:06:13,UNO_01,22.375,10.04956,1036,6668,10.25993,497.1353,2504.167,-2,400
2026-05-05 23:06:25,UNO_01,22.375,9.914388,960,6707,10.31851,529.7993,2489.167,-2,400
2026-05-05 23:06:41,UNO_01,22.375,9.905666,946,6666,10.25594,849.9673,2481.667,-2,400
2026-05-05 23:06:51,UNO_01,22.375,10.01381,1074,6833,10.51287,466.7329,2500.833,-2,400
2026-05-05 23:07:03,UNO_01,22.375,9.912643,946,6661,10.24795,508.5903,2500.833,-2,400
2026-05-05 23:07:16,UNO_01,22.375,9.908283,946,6668,10.2586,466.7329,2500,-2,400
2026-05-05 23:07:29,UNO_01,22.375,9.910028,1087,7056,10.85633,588.0513,2487.5,-2,400
2026-05-05 23:07:41,UNO_01,22.375,9.925725,945,6666,10.25594,479.9009,2481.667,-2,400
2026-05-05 23:07:54,UNO_01,22.375,9.911771,945,6660,10.24662,505.3208,2500.833,-2,400
2026-05-05 23:08:07,UNO_01,22.375,9.904795,970,7142,10.98813,864.3716,2487.5,-2,400
2026-05-05 23:08:20,UNO_01,22.4375,10.00247,942,6656,10.24083,515.9419,2498.333,-2,400
2026-05-05 23:08:32,UNO_01,22.375,9.915259,945,6669,10.26126,476.6118,2496.667,-2,400
2026-05-05 23:08:52,UNO_01,22.375,9.916131,945,6944,10.68327,957.1938,2500.833,-2,400
2026-05-05 23:08:57,UNO_01,22.375,10.02166,1006,6662,10.24928,480.7251,2505.833,-2,400
2026-05-05 23:09:10,UNO_01,22.375,9.917004,946,6661,10.24795,513.4946,2500.833,-2,400
2026-05-05 23:09:23,UNO_01,22.375,9.914388,945,6665,10.25461,920.7603,2499.167,-2,400
2026-05-05 23:09:35,UNO_01,22.375,10.04782,1070,6743,10.37442,524.9126,2486.667,-2,400
2026-05-05 23:09:48,UNO_01,22.375,9.918748,946,6660,10.24662,507.7759,2499.167,-2,400
2026-05-05 23:10:01,UNO_01,22.375,9.923109,948,6665,10.25461,527.356,2493.333,-2,400
2026-05-05 23:10:13,UNO_01,22.375,9.949271,1111,7033,10.82039,531.4263,2490.833,-2,400
2026-05-05 23:10:26,UNO_01,22.375,9.911771,946,6667,10.25727,463.4341,2498.333,-2,400
2026-05-05 23:10:39,UNO_01,22.375,9.914388,946,6669,10.26126,504.5044,2492.5,-2,400
2026-05-05 23:10:51,UNO_01,22.375,9.91962,1025,7088,10.90559,759.4224,2502.5,-2,400
2026-05-05 23:11:04,UNO_01,22.375,9.996365,946,6657,10.24263,488.936,2500,-2,400
2026-05-05 23:11:17,UNO_01,22.375,9.927469,945,6664,10.25328,511.0435,2498.333,-2,400
2026-05-05 23:11:30,UNO_01,22.375,9.915259,945,7035,10.82438,934.1802,2481.667,-2,400
2026-05-05 23:11:42,UNO_01,22.4375,10.03474,979,6653,10.23684,500.4126,2502.5,-2,400
2026-05-05 23:11:55,UNO_01,22.375,9.91962,945,6665,10.25461,487.2954,2492.5,-2,400
2026-05-05 23:12:09,UNO_01,22.375,9.914388,945,6666,10.25594,1019.635,2495.833,-2,400
2026-05-05 23:12:20,UNO_01,22.375,10.08619,1068,6687,10.28922,494.6782,2503.333,-2,400
2026-05-05 23:12:38,UNO_01,22.375,9.92398,946,6663,10.25195,456.8325,2505,-2,400
2026-05-05 23:12:45,UNO_01,22.375,9.931829,945,6661,10.24795,612.9185,2505,-2,400
2026-05-05 23:12:58,UNO_01,22.375,9.96933,1089,6950,10.69259,452.7017,2505,-2,400
2026-05-05 23:13:11,UNO_01,22.375,9.924852,946,6664,10.25328,524.0981,2479.167,-2,400
2026-05-05 23:13:23,UNO_01,22.375,9.918748,945,6667,10.25727,470.8521,2492.5,-2,400
2026-05-05 23:13:36,UNO_01,22.375,9.921365,1047,7066,10.87098,761.7485,2481.667,-2,400
2026-05-05 23:13:49,UNO_01,22.4375,9.964969,943,6654,10.23817,496.3149,2502.5,-2,400
2026-05-05 23:14:02,UNO_01,22.375,9.929213,945,6662,10.24928,535.4927,2493.333,-2,400
2026-05-05 23:14:14,UNO_01,22.375,9.920491,946,7113,10.9442,908.7935,2499.167,-2,400
2026-05-05 23:14:27,UNO_01,22.375,10.04607,957,6665,10.25461,478.2583,2480.833,-2,400
2026-05-05 23:14:40,UNO_01,22.3125,9.920491,948,6673,10.26709,475.7896,2505,-2,400
2026-05-05 23:14:52,UNO_01,22.375,9.924852,946,6752,10.38907,997.7075,2500,-2,400
2026-05-05 23:15:05,UNO_01,22.375,10.08619,1042,6660,10.24662,454.356,2502.5,-2,400
2026-05-05 23:15:18,UNO_01,22.375,9.93619,946,6661,10.24795,489.7583,2490.833,-2,400
2026-05-05 23:15:30,UNO_01,22.375,9.930085,945,6663,10.25195,810.2954,2490.833,-2,400
2026-05-05 23:15:44,UNO_01,22.375,10.00857,1076,6862,10.55813,479.9009,2501.667,-2,400
2026-05-05 23:15:56,UNO_01,22.375,9.937061,945,6658,10.24396,487.2954,2482.5,-2,400
2026-05-05 23:16:08,UNO_01,22.375,9.932701,946,6663,10.25195,518.3911,2499.167,-2,400
2026-05-05 23:16:21,UNO_01,22.375,9.939678,1083,7053,10.85101,608.1177,2488.333,-2,400
2026-05-05 23:16:46,UNO_01,22.375,9.937933,945,6660,10.24662,466.7329,2495.833,-2,400
2026-05-05 23:16:59,UNO_01,22.375,9.930085,958,7172,11.03472,926.731,2495.833,-2,400
2026-05-05 23:17:12,UNO_01,22.375,10.03822,945,6660,10.24662,483.188,2504.167,-2,400
2026-05-05 23:17:24,UNO_01,22.375,9.93619,945,6663,10.25195,458.4829,2495,-2,400
2026-05-05 23:17:38,UNO_01,22.375,9.943167,946,6889,10.5994,954.2329,2499.167,-2,400
2026-05-05 23:17:50,UNO_01,22.375,10.06439,1023,6663,10.25195,474.145,2502.5,-2,400
2026-05-05 23:18:02,UNO_01,22.375,9.930085,945,6657,10.24263,513.4946,2503.333,-2,400
2026-05-05 23:18:15,UNO_01,22.375,9.934445,945,6663,10.25195,923.7466,2495.833,-2,400
2026-05-05 23:18:28,UNO_01,22.375,10.05741,1071,6798,10.45962,494.6782,2501.667,-2,400
2026-05-05 23:18:40,UNO_01,22.375,9.934445,946,6662,10.25062,482.3677,2503.333,-2,400
2026-05-05 23:18:53,UNO_01,22.375,9.927469,945,6666,10.25594,446.9146,2504.167,-2,400
2026-05-05 23:19:06,UNO_01,22.375,9.9484,1122,7051,10.84835,474.9673,2502.5,-2,400
2026-05-05 23:19:19,UNO_01,22.375,9.953631,946,6664,10.25328,471.6743,2483.333,-2,400
2026-05-05 23:19:31,UNO_01,22.375,9.951888,947,6662,10.24928,469.2036,2504.167,-2,400
2026-05-05 23:19:44,UNO_01,22.375,9.9484,1014,7097,10.9189,766.3931,2492.5,-2,400
2026-05-05 23:19:57,UNO_01,22.4375,10.04956,943,6651,10.23285,491.397,2502.5,-2,400
2026-05-05 23:20:09,UNO_01,22.375,9.960609,945,6658,10.24396,458.4829,2495.833,-2,400
2026-05-05 23:20:22,UNO_01,22.375,9.953631,950,7035,10.82438,935.6704,2494.167,-2,400
2026-05-05 23:20:36,UNO_01,22.375,10.09055,981,6660,10.24662,451.0493,2502.5,-2,400
2026-05-05 23:20:48,UNO_01,22.375,9.95276,945,6662,10.25062,515.9419,2504.167,-2,400
2026-05-05 23:21:00,UNO_01,22.375,9.949271,946,6661,10.24795,1010.149,2505,-2,400
2026-05-05 23:21:13,UNO_01,22.375,10.11933,1069,6663,10.25195,457.6587,2503.333,-2,400
2026-05-05 23:21:27,UNO_01,22.375,9.96933,946,6666,10.25594,482.3677,2505.833,-2,400
2026-05-05 23:21:38,UNO_01,22.375,9.960609,945,6662,10.25062,676.4985,2503.333,-2,400
2026-05-05 23:21:51,UNO_01,22.375,10.05479,1084,6932,10.66597,516.7603,2502.5,-2,400
2026-05-05 23:22:03,UNO_01,22.375,9.965841,945,6657,10.24263,518.3911,2495.833,-2,400
2026-05-05 23:22:18,UNO_01,22.375,9.964969,945,6662,10.25062,533.0532,2495,-2,400
2026-05-05 23:22:31,UNO_01,22.375,9.971946,1064,7060,10.86166,659.0981,2501.667,-2,400
2026-05-05 23:22:42,UNO_01,22.4375,10.01293,942,6654,10.23817,528.9829,2502.5,-2,400
2026-05-05 23:22:54,UNO_01,22.375,9.96933,945,6658,10.24396,464.2603,2481.667,-2,400
2026-05-05 23:23:09,UNO_01,22.375,9.971074,945,7161,11.01741,928.9692,2504.167,-2,400
2026-05-05 23:23:22,UNO_01,22.375,10.08706,951,6662,10.25062,465.0845,2495.833,-2,400
2026-05-05 23:23:34,UNO_01,22.3125,9.960609,949,6672,10.26575,479.0806,2489.167,-2,400
2026-05-05 23:23:47,UNO_01,22.375,9.967586,945,6781,10.433,1015.258,2502.5,-2,400
2026-05-05 23:24:00,UNO_01,22.375,10.1045,1042,6657,10.24263,427.0161,2484.167,-2,400
2026-05-05 23:24:10,UNO_01,22.3125,9.971946,947,6672,10.26575,480.7251,2477.5,-2,400
2026-05-05 23:24:25,UNO_01,22.375,9.967586,946,6661,10.24795,821.7759,2480,-2,400
2026-05-05 23:24:37,UNO_01,22.375,10.10625,1077,6877,10.58076,431.1685,2500,-2,400
2026-05-05 23:24:50,UNO_01,22.375,9.976306,945,6663,10.25195,521.6528,2501.667,-2,400
2026-05-05 23:25:02,UNO_01,22.375,9.974562,945,6655,10.23863,490.5786,2501.667,-2,400
2026-05-05 23:25:15,UNO_01,22.375,9.964969,1079,7054,10.85234,674.9204,2499.167,-2,400
2026-05-05 23:25:27,UNO_01,22.375,10.00421,946,6662,10.24928,445.2583,2496.667,-2,400
2026-05-05 23:25:41,UNO_01,22.375,9.976306,946,6663,10.25195,503.686,2483.333,-2,400
2026-05-05 23:25:52,UNO_01,22.375,9.968456,946,7172,11.03472,936.4146,2504.167,-2,400
2026-05-05 23:26:06,UNO_01,22.375,10.08706,946,6656,10.2413,465.0845,2492.5,-2,400
2026-05-05 23:26:19,UNO_01,22.375,9.976306,946,6666,10.25594,520.0239,2490,-2,400
2026-05-05 23:26:30,UNO_01,22.375,9.992876,960,6824,10.49956,935.6704,2500,-2,400
2026-05-05 23:26:44,UNO_01,22.375,10.11759,1036,6664,10.25328,472.4985,2501.667,-2,400
2026-05-05 23:27:08,UNO_01,22.375,9.974562,946,6658,10.24396,809.5298,2500,-2,400
2026-05-05 23:27:20,UNO_01,22.375,10.07311,1076,6873,10.57411,462.6099,2502.5,-2,400
2026-05-05 23:27:33,UNO_01,22.375,9.992876,946,6664,10.25328,490.5786,2503.333,-2,400
2026-05-05 23:27:46,UNO_01,22.375,9.979795,945,6664,10.25328,516.7603,2494.167,-2,400
2026-05-05 23:27:59,UNO_01,22.375,9.972817,1075,7054,10.85367,588.0513,2483.333,-2,400
2026-05-05 23:28:11,UNO_01,22.375,10.00072,945,6659,10.24529,486.4771,2500.833,-2,400
2026-05-05 23:28:24,UNO_01,22.375,9.98241,945,6662,10.25062,479.9009,2497.5,-2,400
2026-05-05 23:28:37,UNO_01,22.375,9.987643,946,7176,11.04138,911.7896,2504.167,-2,400
2026-05-05 23:28:49,UNO_01,22.375,10.11322,946,6661,10.24795,420.3677,2503.333,-2,400
2026-05-05 23:29:02,UNO_01,22.375,9.992003,945,6655,10.23997,519.2056,2500,-2,525
2026-05-05 23:29:14,UNO_01,22.375,10.00334,946,6815,10.48492,1028.372,2504.167,-2,565
2026-05-05 23:29:28,UNO_01,22.375,10.14462,1030,6662,10.25062,506.1392,2502.5,-2,417
2026-05-05 23:29:39,UNO_01,22.375,9.997236,945,6664,10.25328,488.1157,2494.167,-2,400
2026-05-05 23:29:55,UNO_01,22.375,9.99898,945,6659,10.24529,829.4106,2500.833,-2,400
2026-05-05 23:30:06,UNO_01,22.375,10.14375,1074,6814,10.48358,517.5747,2502.5,-2,419
2026-05-05 23:30:18,UNO_01,22.375,10.00334,946,6658,10.24396,477.436,2495.833,-2,400
2026-05-05 23:30:30,UNO_01,22.375,10.00945,945,6659,10.24529,524.9126,2490.833,-2,400
2026-05-05 23:30:43,UNO_01,22.375,9.992003,1093,7057,10.85767,554.9653,2505.833,-2,400
2026-05-05 23:30:56,UNO_01,22.375,10.00334,946,6659,10.24529,490.5786,2500.833,-2,400
2026-05-05 23:31:08,UNO_01,22.375,10.00857,946,6659,10.24529,441.9458,2493.333,-2,400
2026-05-05 23:31:22,UNO_01,22.375,9.999852,993,7118,10.95218,845.4087,2503.333,-2,400
2026-05-05 23:31:34,UNO_01,22.375,10.11846,957,6660,10.24662,475.7896,2498.333,-2,400
2026-05-05 23:31:46,UNO_01,22.375,9.997236,946,6662,10.25062,479.0806,2503.333,-2,400
2026-05-05 23:31:59,UNO_01,22.375,10.00596,946,7012,10.78844,942.3638,2499.167,-2,400
2026-05-05 23:32:12,UNO_01,22.375,10.12979,990,6662,10.24928,481.5474,2480.833,-2,400
2026-05-05 23:32:24,UNO_01,22.3125,9.995492,949,6670,10.26175,525.7271,2482.5,-2,400
2026-05-05 23:32:37,UNO_01,22.375,9.997236,945,6664,10.25328,1008.688,2490.833,-2,400
2026-05-05 23:32:50,UNO_01,22.375,10.18561,1068,6682,10.28123,450.2231,2483.333,-2,400
2026-05-05 23:33:02,UNO_01,22.375,10.01293,945,6657,10.24263,485.6528,2495.833,-2,400
2026-05-05 23:33:15,UNO_01,22.375,10.01206,945,6662,10.24928,700.9048,2500.833,-2,400
2026-05-05 23:33:28,UNO_01,22.375,10.07572,1085,6932,10.66463,477.436,2500.833,-2,400
2026-05-05 23:33:40,UNO_01,22.375,10.01729,945,6666,10.25594,502.8677,2503.333,-2,400
2026-05-05 23:33:53,UNO_01,22.375,10.01642,945,6662,10.24928,456.8325,2504.167,-2,400
2026-05-05 23:34:06,UNO_01,22.375,10.01293,1063,7055,10.855,657.5142,2505,-2,400
2026-05-05 23:34:19,UNO_01,22.375,10.06003,945,6659,10.24529,499.5903,2500,-2,400
2026-05-05 23:34:31,UNO_01,22.375,10.02689,947,6664,10.25328,510.2271,2495.833,-2,400
2026-05-05 23:34:44,UNO_01,22.375,10.01293,945,7164,11.02274,934.1802,2492.5,-2,400
2026-05-05 23:34:58,UNO_01,22.375,10.14811,951,6663,10.25195,460.9614,2502.5,-2,400
2026-05-05 23:35:09,UNO_01,22.375,10.02863,946,6656,10.2413,489.7583,2503.333,-2,400
2026-05-05 23:35:34,UNO_01,22.375,10.15334,1035,6662,10.25062,502.0474,2480.833,-2,400
2026-05-05 23:35:47,UNO_01,22.375,10.00683,944,6657,10.24263,441.1177,2509.167,-2,400
2026-05-05 23:36:00,UNO_01,22.375,9.882993,945,6659,10.24529,887.772,2495,-2,524
2026-05-05 23:36:13,UNO_01,22.375,9.798399,1073,6808,10.47427,474.145,2500,-2,400
2026-05-05 23:36:25,UNO_01,22.375,9.550726,946,6655,10.23997,495.4966,2490.833,-2,400
2026-05-05 23:36:38,UNO_01,22.375,9.434737,946,6659,10.24529,417.8716,2495.833,-2,400
2026-05-05 23:36:51,UNO_01,22.375,9.412063,1095,7044,10.8377,472.4985,2500,-2,400
2026-05-05 23:37:03,UNO_01,22.375,9.276888,946,6655,10.23863,402.8735,2500,-2,400
2026-05-05 23:37:16,UNO_01,22.375,9.167005,945,6651,10.23331,470.0259,2502.5,-2,400
2026-05-05 23:37:29,UNO_01,22.375,9.004796,971,7129,10.96816,760.9751,2488.333,-2,400
2026-05-05 23:37:41,UNO_01,22.4375,8.905376,943,6641,10.21823,392.0122,2505.833,-2,400
2026-05-05 23:37:54,UNO_01,22.375,8.726598,945,6649,10.23065,434.4868,2504.167,-2,400
2026-05-05 23:38:07,UNO_01,22.375,8.615843,945,6935,10.66996,1199.766,2493.333,-2,400
2026-05-05 23:38:19,UNO_01,22.375,8.568749,999,6645,10.22399,621.7114,2496.667,-2,400
2026-05-05 23:38:32,UNO_01,22.3125,8.44404,948,6654,10.23776,413.7095,2489.167,-2,400
2026-05-05 23:38:46,UNO_01,22.375,8.39782,945,6648,10.22798,1006.495,2482.5,-2,400
2026-05-05 23:38:57,UNO_01,22.375,8.438808,1068,6708,10.32117,493.0356,2505.833,-2,400
2026-05-05 23:39:10,UNO_01,22.375,8.400436,952,6696,10.30254,459.3091,2491.667,-2,400
2026-05-05 23:39:23,UNO_01,22.4375,8.387355,943,6640,10.2169,522.4673,2500,-2,400
2026-05-05 23:39:35,UNO_01,22.4375,8.403052,1096,6966,10.71817,433.6587,2503.333,-2,400
2026-05-05 23:39:48,UNO_01,22.4375,8.315843,943,6641,10.21823,457.6587,2507.5,-2,602
